year,party,candidate_name,poll_date,weeks_left,days_left,before_convention,avg_support
1996,democrat,Bill Clinton,5/9/1996,26,180,TRUE,46.58508333
1996,democrat,Bill Clinton,5/12/1996,25,177,TRUE,46.077851
1996,democrat,Bill Clinton,5/14/1996,25,175,TRUE,47.227807
1996,democrat,Bill Clinton,5/15/1996,25,174,TRUE,48.487935
1996,democrat,Bill Clinton,5/16/1996,25,173,TRUE,49.223004
1996,democrat,Bill Clinton,5/17/1996,25,172,TRUE,49.4465308
1996,democrat,Bill Clinton,5/22/1996,24,167,TRUE,50.126206
1996,democrat,Bill Clinton,5/23/1996,24,166,TRUE,50.495167
1996,democrat,Bill Clinton,5/29/1996,23,160,TRUE,50.479716
1996,democrat,Bill Clinton,5/31/1996,23,158,TRUE,49.60677467
1996,democrat,Bill Clinton,6/3/1996,22,155,TRUE,48.461817
1996,democrat,Bill Clinton,6/9/1996,21,149,TRUE,49.169316
1996,democrat,Bill Clinton,6/10/1996,21,148,TRUE,48.703265
1996,democrat,Bill Clinton,6/13/1996,21,145,TRUE,48.35823
1996,democrat,Bill Clinton,6/18/1996,20,140,TRUE,49.20004
1996,democrat,Bill Clinton,6/19/1996,20,139,TRUE,48.879306
1996,democrat,Bill Clinton,6/23/1996,19,135,TRUE,48.4597755
1996,democrat,Bill Clinton,6/25/1996,19,133,TRUE,47.75302333
1996,democrat,Bill Clinton,6/28/1996,19,130,TRUE,47.5907305
1996,democrat,Bill Clinton,6/30/1996,18,128,TRUE,47.63289236
1996,democrat,Bill Clinton,7/11/1996,17,117,TRUE,46.626252
1996,democrat,Bill Clinton,7/12/1996,17,116,TRUE,47.1043985
1996,democrat,Bill Clinton,7/14/1996,16,114,TRUE,48.0055995
1996,democrat,Bill Clinton,7/16/1996,16,112,TRUE,47.756552
1996,democrat,Bill Clinton,7/17/1996,16,111,TRUE,48.0762465
1996,democrat,Bill Clinton,7/21/1996,15,107,TRUE,47.6603826
1996,democrat,Bill Clinton,7/26/1996,15,102,TRUE,47.146441
1996,democrat,Bill Clinton,7/28/1996,14,100,TRUE,46.401968
1996,democrat,Bill Clinton,7/30/1996,14,98,TRUE,47.43193783
1996,democrat,Bill Clinton,8/5/1996,13,92,TRUE,48.471739
1996,democrat,Bill Clinton,8/6/1996,13,91,TRUE,46.642347
1996,democrat,Bill Clinton,8/7/1996,13,90,TRUE,46.819293
1996,democrat,Bill Clinton,8/8/1996,13,89,TRUE,46.410425
1996,democrat,Bill Clinton,8/9/1996,13,88,TRUE,46.9256775
1996,democrat,Bill Clinton,8/11/1996,12,86,TRUE,46.936411
1996,democrat,Bill Clinton,8/12/1996,12,85,TRUE,46.894206
1996,democrat,Bill Clinton,8/13/1996,12,84,TRUE,46.297888
1996,democrat,Bill Clinton,8/14/1996,12,83,TRUE,47.061123
1996,democrat,Bill Clinton,8/15/1996,12,82,TRUE,46.711839
1996,democrat,Bill Clinton,8/16/1996,12,81,TRUE,46.770778
1996,democrat,Bill Clinton,8/18/1996,11,79,TRUE,45.769017
1996,democrat,Bill Clinton,8/19/1996,11,78,TRUE,46.185015
1996,democrat,Bill Clinton,8/20/1996,11,77,TRUE,45.639203
1996,democrat,Bill Clinton,8/21/1996,11,76,TRUE,43.642998
1996,democrat,Bill Clinton,8/22/1996,11,75,TRUE,43.670066
1996,democrat,Bill Clinton,8/23/1996,11,74,TRUE,44.500465
1996,democrat,Bill Clinton,8/25/1996,10,72,TRUE,44.71346
1996,democrat,Bill Clinton,8/26/1996,10,71,TRUE,44.889912
1996,democrat,Bill Clinton,8/27/1996,10,70,TRUE,45.720314
1996,democrat,Bill Clinton,8/28/1996,10,69,TRUE,46.293103
1996,democrat,Bill Clinton,8/29/1996,10,68,FALSE,47.892064
1996,democrat,Bill Clinton,9/1/1996,9,65,FALSE,49.07367667
1996,democrat,Bill Clinton,9/4/1996,9,62,FALSE,49.292053
1996,democrat,Bill Clinton,9/5/1996,9,61,FALSE,49.352682
1996,democrat,Bill Clinton,9/6/1996,9,60,FALSE,49.874324
1996,democrat,Bill Clinton,9/7/1996,8,59,FALSE,50.040109
1996,democrat,Bill Clinton,9/8/1996,8,58,FALSE,50.262387
1996,democrat,Bill Clinton,9/9/1996,8,57,FALSE,50.471022
1996,democrat,Bill Clinton,9/10/1996,8,56,FALSE,50.632859
1996,democrat,Bill Clinton,9/11/1996,8,55,FALSE,50.750401
1996,democrat,Bill Clinton,9/12/1996,8,54,FALSE,50.926102
1996,democrat,Bill Clinton,9/14/1996,7,52,FALSE,51.026272
1996,democrat,Bill Clinton,9/15/1996,7,51,FALSE,50.708132
1996,democrat,Bill Clinton,9/16/1996,7,50,FALSE,50.651606
1996,democrat,Bill Clinton,9/17/1996,7,49,FALSE,50.973582
1996,democrat,Bill Clinton,9/18/1996,7,48,FALSE,51.042865
1996,democrat,Bill Clinton,9/19/1996,7,47,FALSE,51.130203
1996,democrat,Bill Clinton,9/20/1996,7,46,FALSE,51.096649
1996,democrat,Bill Clinton,9/21/1996,6,45,FALSE,51.137259
1996,democrat,Bill Clinton,9/22/1996,6,44,FALSE,51.005592
1996,democrat,Bill Clinton,9/23/1996,6,43,FALSE,51.045962
1996,democrat,Bill Clinton,9/24/1996,6,42,FALSE,51.096042
1996,democrat,Bill Clinton,9/25/1996,6,41,FALSE,51.042871
1996,democrat,Bill Clinton,9/26/1996,6,40,FALSE,51.071949
1996,democrat,Bill Clinton,9/27/1996,6,39,FALSE,50.913607
1996,democrat,Bill Clinton,9/28/1996,5,38,FALSE,50.734129
1996,democrat,Bill Clinton,9/29/1996,5,37,FALSE,50.428952
1996,democrat,Bill Clinton,9/30/1996,5,36,FALSE,50.719485
1996,democrat,Bill Clinton,10/1/1996,5,35,FALSE,50.608578
1996,democrat,Bill Clinton,10/2/1996,5,34,FALSE,50.622081
1996,democrat,Bill Clinton,10/3/1996,5,33,FALSE,50.759091
1996,democrat,Bill Clinton,10/4/1996,5,32,FALSE,50.712177
1996,democrat,Bill Clinton,10/5/1996,4,31,FALSE,50.578339
1996,democrat,Bill Clinton,10/6/1996,4,30,FALSE,50.475712
1996,democrat,Bill Clinton,10/7/1996,4,29,FALSE,49.892923
1996,democrat,Bill Clinton,10/8/1996,4,28,FALSE,50.669552
1996,democrat,Bill Clinton,10/9/1996,4,27,FALSE,50.065417
1996,democrat,Bill Clinton,10/10/1996,4,26,FALSE,49.546626
1996,democrat,Bill Clinton,10/11/1996,4,25,FALSE,49.9184
1996,democrat,Bill Clinton,10/12/1996,3,24,FALSE,49.961226
1996,democrat,Bill Clinton,10/13/1996,3,23,FALSE,50.095891
1996,democrat,Bill Clinton,10/14/1996,3,22,FALSE,50.066582
1996,democrat,Bill Clinton,10/15/1996,3,21,FALSE,50.03074
1996,democrat,Bill Clinton,10/16/1996,3,20,FALSE,49.996338
1996,democrat,Bill Clinton,10/17/1996,3,19,FALSE,50.311747
1996,democrat,Bill Clinton,10/18/1996,3,18,FALSE,49.799678
1996,democrat,Bill Clinton,10/19/1996,2,17,FALSE,49.886354
1996,democrat,Bill Clinton,10/20/1996,2,16,FALSE,50.488646
1996,democrat,Bill Clinton,10/21/1996,2,15,FALSE,50.394765
1996,democrat,Bill Clinton,10/22/1996,2,14,FALSE,50.51407
1996,democrat,Bill Clinton,10/23/1996,2,13,FALSE,50.688515
1996,democrat,Bill Clinton,10/24/1996,2,12,FALSE,50.616655
1996,democrat,Bill Clinton,10/25/1996,2,11,FALSE,50.545089
1996,democrat,Bill Clinton,10/26/1996,1,10,FALSE,50.597211
1996,democrat,Bill Clinton,10/27/1996,1,9,FALSE,50.967289
1996,democrat,Bill Clinton,10/28/1996,1,8,FALSE,50.954256
1996,democrat,Bill Clinton,10/29/1996,1,7,FALSE,50.39878
1996,democrat,Bill Clinton,10/30/1996,1,6,FALSE,50.386012
1996,democrat,Bill Clinton,10/31/1996,1,5,FALSE,50.284964
1996,democrat,Bill Clinton,11/1/1996,1,4,FALSE,50.125468
1996,democrat,Bill Clinton,11/2/1996,0,3,FALSE,49.898307
1996,democrat,Bill Clinton,11/3/1996,0,2,FALSE,49.765499
1996,democrat,Bill Clinton,11/4/1996,0,1,FALSE,49.651302
1996,democrat,Bill Clinton,11/5/1996,0,0,FALSE,49.616052
1996,republican,Bob Dole,2/29/1996,36,250,TRUE,39.4101002
1996,republican,Bob Dole,3/5/1996,35,245,TRUE,37.9895878
1996,republican,Bob Dole,3/10/1996,34,240,TRUE,37.148941
1996,republican,Bob Dole,3/11/1996,34,239,TRUE,37.6887436
1996,republican,Bob Dole,3/16/1996,33,234,TRUE,37.938049
1996,republican,Bob Dole,3/17/1996,33,233,TRUE,38.83041787
1996,republican,Bob Dole,4/1/1996,31,218,TRUE,38.002779
1996,republican,Bob Dole,4/2/1996,31,217,TRUE,37.62925088
1996,republican,Bob Dole,4/10/1996,30,209,TRUE,36.54095683
1996,republican,Bob Dole,4/16/1996,29,203,TRUE,37.423926
1996,republican,Bob Dole,4/22/1996,28,197,TRUE,37.33489433
1996,republican,Bob Dole,4/25/1996,28,194,TRUE,38.321169
1996,republican,Bob Dole,4/26/1996,28,193,TRUE,36.215258
1996,republican,Bob Dole,4/28/1996,27,191,TRUE,35.81856118
1996,republican,Bob Dole,5/9/1996,26,180,TRUE,35.576771
1996,republican,Bob Dole,5/12/1996,25,177,TRUE,34.550706
1996,republican,Bob Dole,5/14/1996,25,175,TRUE,34.579692
1996,republican,Bob Dole,5/15/1996,25,174,TRUE,36.029285
1996,republican,Bob Dole,5/16/1996,25,173,TRUE,36.18067
1996,republican,Bob Dole,5/17/1996,25,172,TRUE,36.0588536
1996,republican,Bob Dole,5/22/1996,24,167,TRUE,35.120223
1996,republican,Bob Dole,5/23/1996,24,166,TRUE,35.226057
1996,republican,Bob Dole,5/29/1996,23,160,TRUE,34.892454
1996,republican,Bob Dole,5/31/1996,23,158,TRUE,34.45399433
1996,republican,Bob Dole,6/3/1996,22,155,TRUE,34.55523433
1996,republican,Bob Dole,6/9/1996,21,149,TRUE,35.503756
1996,republican,Bob Dole,6/10/1996,21,148,TRUE,35.192279
1996,republican,Bob Dole,6/13/1996,21,145,TRUE,36.8415366
1996,republican,Bob Dole,6/18/1996,20,140,TRUE,37.291744
1996,republican,Bob Dole,6/19/1996,20,139,TRUE,37.111328
1996,republican,Bob Dole,6/23/1996,19,135,TRUE,36.140706
1996,republican,Bob Dole,6/25/1996,19,133,TRUE,35.76433433
1996,republican,Bob Dole,6/28/1996,19,130,TRUE,35.431075
1996,republican,Bob Dole,6/30/1996,18,128,TRUE,35.817858
1996,republican,Bob Dole,7/11/1996,17,117,TRUE,35.244631
1996,republican,Bob Dole,7/12/1996,17,116,TRUE,34.5550675
1996,republican,Bob Dole,7/14/1996,16,114,TRUE,33.4583815
1996,republican,Bob Dole,7/16/1996,16,112,TRUE,33.343349
1996,republican,Bob Dole,7/17/1996,16,111,TRUE,33.50392475
1996,republican,Bob Dole,7/21/1996,15,107,TRUE,32.8744054
1996,republican,Bob Dole,7/26/1996,15,102,TRUE,31.949157
1996,republican,Bob Dole,7/28/1996,14,100,TRUE,32.207215
1996,republican,Bob Dole,7/30/1996,14,98,TRUE,32.34661917
1996,republican,Bob Dole,8/5/1996,13,92,TRUE,32.291429
1996,republican,Bob Dole,8/6/1996,13,91,TRUE,30.705102
1996,republican,Bob Dole,8/7/1996,13,90,TRUE,30.390651
1996,republican,Bob Dole,8/8/1996,13,89,TRUE,30.475722
1996,republican,Bob Dole,8/9/1996,13,88,TRUE,31.2276635
1996,republican,Bob Dole,8/11/1996,12,86,TRUE,31.660901
1996,republican,Bob Dole,8/12/1996,12,85,TRUE,32.289213
1996,republican,Bob Dole,8/13/1996,12,84,TRUE,34.232578
1996,republican,Bob Dole,8/14/1996,12,83,TRUE,36.20894
1996,republican,Bob Dole,8/15/1996,12,82,FALSE,37.627314
1996,republican,Bob Dole,8/16/1996,12,81,FALSE,39.888346
1996,republican,Bob Dole,8/18/1996,11,79,FALSE,39.685881
1996,republican,Bob Dole,8/19/1996,11,78,FALSE,39.946964
1996,republican,Bob Dole,8/20/1996,11,77,FALSE,40.09925
1996,republican,Bob Dole,8/21/1996,11,76,FALSE,39.106951
1996,republican,Bob Dole,8/22/1996,11,75,FALSE,38.587327
1996,republican,Bob Dole,8/23/1996,11,74,FALSE,39.3231575
1996,republican,Bob Dole,8/25/1996,10,72,FALSE,39.412724
1996,republican,Bob Dole,8/26/1996,10,71,FALSE,39.463929
1996,republican,Bob Dole,8/27/1996,10,70,FALSE,39.060585
1996,republican,Bob Dole,8/28/1996,10,69,FALSE,38.577577
1996,republican,Bob Dole,8/29/1996,10,68,FALSE,37.064335
1996,republican,Bob Dole,9/1/1996,9,65,FALSE,36.027713
1996,republican,Bob Dole,9/4/1996,9,62,FALSE,36.421856
1996,republican,Bob Dole,9/5/1996,9,61,FALSE,35.91838
1996,republican,Bob Dole,9/6/1996,9,60,FALSE,35.798574
1996,republican,Bob Dole,9/8/1996,8,58,FALSE,35.735666
1996,republican,Bob Dole,9/9/1996,8,57,FALSE,35.576313
1996,republican,Bob Dole,9/10/1996,8,56,FALSE,35.4344
1996,republican,Bob Dole,9/11/1996,8,55,FALSE,35.366521
1996,republican,Bob Dole,9/12/1996,8,54,FALSE,35.390119
1996,republican,Bob Dole,9/14/1996,7,52,FALSE,35.324435
1996,republican,Bob Dole,9/15/1996,7,51,FALSE,35.488046
1996,republican,Bob Dole,9/16/1996,7,50,FALSE,35.490465
1996,republican,Bob Dole,9/17/1996,7,49,FALSE,36.596473
1996,republican,Bob Dole,9/18/1996,7,48,FALSE,36.630929
1996,republican,Bob Dole,9/19/1996,7,47,FALSE,36.645146
1996,republican,Bob Dole,9/20/1996,7,46,FALSE,36.414029
1996,republican,Bob Dole,9/21/1996,6,45,FALSE,36.564501
1996,republican,Bob Dole,9/22/1996,6,44,FALSE,36.773228
1996,republican,Bob Dole,9/23/1996,6,43,FALSE,36.77563
1996,republican,Bob Dole,9/24/1996,6,42,FALSE,36.756828
1996,republican,Bob Dole,9/25/1996,6,41,FALSE,36.77212
1996,republican,Bob Dole,9/26/1996,6,40,FALSE,36.827555
1996,republican,Bob Dole,9/27/1996,6,39,FALSE,36.934239
1996,republican,Bob Dole,9/28/1996,5,38,FALSE,37.04656
1996,republican,Bob Dole,9/29/1996,5,37,FALSE,36.554702
1996,republican,Bob Dole,9/30/1996,5,36,FALSE,36.216372
1996,republican,Bob Dole,10/1/1996,5,35,FALSE,36.140434
1996,republican,Bob Dole,10/2/1996,5,34,FALSE,36.047616
1996,republican,Bob Dole,10/3/1996,5,33,FALSE,35.728793
1996,republican,Bob Dole,10/4/1996,5,32,FALSE,35.68217
1996,republican,Bob Dole,10/5/1996,4,31,FALSE,35.687548
1996,republican,Bob Dole,10/6/1996,4,30,FALSE,35.618377
1996,republican,Bob Dole,10/7/1996,4,29,FALSE,35.36963
1996,republican,Bob Dole,10/8/1996,4,28,FALSE,35.917176
1996,republican,Bob Dole,10/9/1996,4,27,FALSE,35.97081
1996,republican,Bob Dole,10/10/1996,4,26,FALSE,35.970916
1996,republican,Bob Dole,10/11/1996,4,25,FALSE,35.616618
1996,republican,Bob Dole,10/12/1996,3,24,FALSE,35.491569
1996,republican,Bob Dole,10/13/1996,3,23,FALSE,35.733135
1996,republican,Bob Dole,10/14/1996,3,22,FALSE,35.777329
1996,republican,Bob Dole,10/15/1996,3,21,FALSE,35.886903
1996,republican,Bob Dole,10/16/1996,3,20,FALSE,36.054573
1996,republican,Bob Dole,10/17/1996,3,19,FALSE,36.073468
1996,republican,Bob Dole,10/18/1996,3,18,FALSE,35.646779
1996,republican,Bob Dole,10/19/1996,2,17,FALSE,35.840261
1996,republican,Bob Dole,10/20/1996,2,16,FALSE,35.615885
1996,republican,Bob Dole,10/21/1996,2,15,FALSE,35.651165
1996,republican,Bob Dole,10/22/1996,2,14,FALSE,36.106518
1996,republican,Bob Dole,10/23/1996,2,13,FALSE,36.235596
1996,republican,Bob Dole,10/24/1996,2,12,FALSE,36.265367
1996,republican,Bob Dole,10/25/1996,2,11,FALSE,36.311989
1996,republican,Bob Dole,10/26/1996,1,10,FALSE,36.291795
1996,republican,Bob Dole,10/27/1996,1,9,FALSE,36.037661
1996,republican,Bob Dole,10/28/1996,1,8,FALSE,35.93864
1996,republican,Bob Dole,10/29/1996,1,7,FALSE,35.756565
1996,republican,Bob Dole,10/30/1996,1,6,FALSE,35.677759
1996,republican,Bob Dole,10/31/1996,1,5,FALSE,35.735224
1996,republican,Bob Dole,11/1/1996,1,4,FALSE,35.871217
1996,republican,Bob Dole,11/2/1996,0,3,FALSE,36.068797
1996,republican,Bob Dole,11/3/1996,0,2,FALSE,36.550688
1996,republican,Bob Dole,11/4/1996,0,1,FALSE,36.633899
1996,republican,Bob Dole,11/5/1996,0,0,FALSE,36.763277
2000,democrat,Al Gore,2/27/2000,36,254,TRUE,42.96063433
2000,democrat,Al Gore,3/5/2000,35,247,TRUE,43.30516933
2000,democrat,Al Gore,3/8/2000,35,244,TRUE,42.699338
2000,democrat,Al Gore,3/9/2000,35,243,TRUE,44.074208
2000,democrat,Al Gore,3/10/2000,35,242,TRUE,43.887505
2000,democrat,Al Gore,3/11/2000,34,241,TRUE,44.439554
2000,democrat,Al Gore,3/12/2000,34,240,TRUE,44.096046
2000,democrat,Al Gore,3/13/2000,34,239,TRUE,44.07659933
2000,democrat,Al Gore,3/16/2000,34,236,TRUE,44.77293433
2000,democrat,Al Gore,3/19/2000,33,233,TRUE,44.435377
2000,democrat,Al Gore,3/21/2000,33,231,TRUE,44.0891655
2000,democrat,Al Gore,3/23/2000,33,229,TRUE,43.7285332
2000,democrat,Al Gore,3/24/2000,33,228,TRUE,43.700309
2000,democrat,Al Gore,4/2/2000,31,219,TRUE,44.229996
2000,democrat,Al Gore,4/4/2000,31,217,TRUE,43.5791
2000,democrat,Al Gore,4/5/2000,31,216,TRUE,43.753276
2000,democrat,Al Gore,4/6/2000,31,215,TRUE,42.999717
2000,democrat,Al Gore,4/7/2000,31,214,TRUE,43.189588
2000,democrat,Al Gore,4/9/2000,30,212,TRUE,42.3050676
2000,democrat,Al Gore,4/14/2000,30,207,TRUE,41.99667267
2000,democrat,Al Gore,4/17/2000,29,204,TRUE,41.838082
2000,democrat,Al Gore,4/18/2000,29,203,TRUE,40.43445278
2000,democrat,Al Gore,4/27/2000,28,194,TRUE,38.09928
2000,democrat,Al Gore,4/30/2000,27,191,TRUE,38.205219
2000,democrat,Al Gore,5/1/2000,27,190,TRUE,38.02306767
2000,democrat,Al Gore,5/7/2000,26,184,TRUE,38.28442567
2000,democrat,Al Gore,5/10/2000,26,181,TRUE,37.979057
2000,democrat,Al Gore,5/11/2000,26,180,TRUE,37.629209
2000,democrat,Al Gore,5/13/2000,25,178,TRUE,38.256549
2000,democrat,Al Gore,5/16/2000,25,175,TRUE,38.9239145
2000,democrat,Al Gore,5/24/2000,24,167,TRUE,39.097754
2000,democrat,Al Gore,5/25/2000,24,166,TRUE,39.10512488
2000,democrat,Al Gore,6/2/2000,23,158,TRUE,40.27478433
2000,democrat,Al Gore,6/5/2000,22,155,TRUE,39.824342
2000,democrat,Al Gore,6/7/2000,22,153,TRUE,39.913581
2000,democrat,Al Gore,6/8/2000,22,152,TRUE,39.23954867
2000,democrat,Al Gore,6/11/2000,21,149,TRUE,39.5165475
2000,democrat,Al Gore,6/13/2000,21,147,TRUE,39.7520952
2000,democrat,Al Gore,6/18/2000,20,142,TRUE,39.5034315
2000,democrat,Al Gore,6/20/2000,20,140,TRUE,39.0576005
2000,democrat,Al Gore,6/21/2000,20,139,TRUE,39.047414
2000,democrat,Al Gore,6/23/2000,20,137,TRUE,39.432662
2000,democrat,Al Gore,6/25/2000,19,135,TRUE,39.212533
2000,democrat,Al Gore,6/29/2000,19,131,TRUE,39.0987899
2000,democrat,Al Gore,7/9/2000,17,121,TRUE,38.932975
2000,democrat,Al Gore,7/10/2000,17,120,TRUE,38.718302
2000,democrat,Al Gore,7/13/2000,17,117,TRUE,38.942201
2000,democrat,Al Gore,7/16/2000,16,114,TRUE,39.020486
2000,democrat,Al Gore,7/17/2000,16,113,TRUE,38.85443783
2000,democrat,Al Gore,7/23/2000,15,107,TRUE,38.692295
2000,democrat,Al Gore,7/24/2000,15,106,TRUE,38.776313
2000,democrat,Al Gore,7/26/2000,15,104,TRUE,38.72301513
2000,democrat,Al Gore,8/11/2000,13,88,TRUE,39.834193
2000,democrat,Al Gore,8/12/2000,12,87,TRUE,39.332113
2000,democrat,Al Gore,8/14/2000,12,85,TRUE,39.053319
2000,democrat,Al Gore,8/15/2000,12,84,TRUE,38.862538
2000,democrat,Al Gore,8/16/2000,12,83,TRUE,38.432303
2000,democrat,Al Gore,8/17/2000,12,82,FALSE,40.762496
2000,democrat,Al Gore,8/18/2000,12,81,FALSE,43.19089
2000,democrat,Al Gore,8/19/2000,11,80,FALSE,43.942333
2000,democrat,Al Gore,8/20/2000,11,79,FALSE,44.26402333
2000,democrat,Al Gore,8/24/2000,11,75,FALSE,45.375087
2000,democrat,Al Gore,8/25/2000,11,74,FALSE,45.408615
2000,democrat,Al Gore,8/27/2000,10,72,FALSE,45.261775
2000,democrat,Al Gore,8/28/2000,10,71,FALSE,45.1898485
2000,democrat,Al Gore,8/31/2000,10,68,FALSE,46.09360517
2000,democrat,Al Gore,9/6/2000,9,62,FALSE,45.944621
2000,democrat,Al Gore,9/7/2000,9,61,FALSE,45.763561
2000,democrat,Al Gore,9/8/2000,9,60,FALSE,45.817739
2000,democrat,Al Gore,9/9/2000,8,59,FALSE,45.813714
2000,democrat,Al Gore,9/10/2000,8,58,FALSE,45.576428
2000,democrat,Al Gore,9/11/2000,8,57,FALSE,45.492024
2000,democrat,Al Gore,9/12/2000,8,56,FALSE,45.275045
2000,democrat,Al Gore,9/13/2000,8,55,FALSE,45.153944
2000,democrat,Al Gore,9/14/2000,8,54,FALSE,45.040542
2000,democrat,Al Gore,9/15/2000,8,53,FALSE,44.878742
2000,democrat,Al Gore,9/16/2000,7,52,FALSE,44.862324
2000,democrat,Al Gore,9/17/2000,7,51,FALSE,44.856121
2000,democrat,Al Gore,9/18/2000,7,50,FALSE,44.83587
2000,democrat,Al Gore,9/19/2000,7,49,FALSE,44.435493
2000,democrat,Al Gore,9/20/2000,7,48,FALSE,44.506441
2000,democrat,Al Gore,9/21/2000,7,47,FALSE,44.540536
2000,democrat,Al Gore,9/22/2000,7,46,FALSE,44.528767
2000,democrat,Al Gore,9/23/2000,6,45,FALSE,44.235293
2000,democrat,Al Gore,9/24/2000,6,44,FALSE,44.169416
2000,democrat,Al Gore,9/25/2000,6,43,FALSE,43.707416
2000,democrat,Al Gore,9/26/2000,6,42,FALSE,43.645922
2000,democrat,Al Gore,9/27/2000,6,41,FALSE,43.510558
2000,democrat,Al Gore,9/28/2000,6,40,FALSE,43.514715
2000,democrat,Al Gore,9/29/2000,6,39,FALSE,43.501588
2000,democrat,Al Gore,9/30/2000,5,38,FALSE,43.863311
2000,democrat,Al Gore,10/1/2000,5,37,FALSE,44.281259
2000,democrat,Al Gore,10/2/2000,5,36,FALSE,44.332395
2000,democrat,Al Gore,10/3/2000,5,35,FALSE,44.442983
2000,democrat,Al Gore,10/4/2000,5,34,FALSE,44.830135
2000,democrat,Al Gore,10/5/2000,5,33,FALSE,44.913084
2000,democrat,Al Gore,10/6/2000,5,32,FALSE,44.055395
2000,democrat,Al Gore,10/7/2000,4,31,FALSE,43.564051
2000,democrat,Al Gore,10/8/2000,4,30,FALSE,43.103337
2000,democrat,Al Gore,10/9/2000,4,29,FALSE,43.167313
2000,democrat,Al Gore,10/10/2000,4,28,FALSE,43.239139
2000,democrat,Al Gore,10/11/2000,4,27,FALSE,43.06901
2000,democrat,Al Gore,10/12/2000,4,26,FALSE,42.849818
2000,democrat,Al Gore,10/13/2000,4,25,FALSE,42.734866
2000,democrat,Al Gore,10/14/2000,3,24,FALSE,42.47093
2000,democrat,Al Gore,10/15/2000,3,23,FALSE,42.502133
2000,democrat,Al Gore,10/16/2000,3,22,FALSE,42.602021
2000,democrat,Al Gore,10/17/2000,3,21,FALSE,42.657228
2000,democrat,Al Gore,10/18/2000,3,20,FALSE,42.211984
2000,democrat,Al Gore,10/19/2000,3,19,FALSE,42.7622165
2000,democrat,Al Gore,10/21/2000,2,17,FALSE,42.647424
2000,democrat,Al Gore,10/22/2000,2,16,FALSE,42.597101
2000,democrat,Al Gore,10/23/2000,2,15,FALSE,42.756733
2000,democrat,Al Gore,10/24/2000,2,14,FALSE,42.85544
2000,democrat,Al Gore,10/25/2000,2,13,FALSE,42.874883
2000,democrat,Al Gore,10/26/2000,2,12,FALSE,42.764783
2000,democrat,Al Gore,10/27/2000,2,11,FALSE,42.714982
2000,democrat,Al Gore,10/28/2000,1,10,FALSE,42.580821
2000,democrat,Al Gore,10/29/2000,1,9,FALSE,42.619625
2000,democrat,Al Gore,10/30/2000,1,8,FALSE,42.627367
2000,democrat,Al Gore,10/31/2000,1,7,FALSE,42.725262
2000,democrat,Al Gore,11/1/2000,1,6,FALSE,42.743869
2000,democrat,Al Gore,11/2/2000,1,5,FALSE,42.734543
2000,democrat,Al Gore,11/3/2000,1,4,FALSE,43.024576
2000,democrat,Al Gore,11/4/2000,0,3,FALSE,43.078329
2000,democrat,Al Gore,11/5/2000,0,2,FALSE,43.165373
2000,democrat,Al Gore,11/6/2000,0,1,FALSE,43.323453
2000,republican,George W. Bush,2/27/2000,36,254,TRUE,50.37304433
2000,republican,George W. Bush,3/5/2000,35,247,TRUE,50.27139167
2000,republican,George W. Bush,3/8/2000,35,244,TRUE,47.986589
2000,republican,George W. Bush,3/9/2000,35,243,TRUE,47.950329
2000,republican,George W. Bush,3/10/2000,35,242,TRUE,47.4713235
2000,republican,George W. Bush,3/12/2000,34,240,TRUE,47.22968
2000,republican,George W. Bush,3/13/2000,34,239,TRUE,47.27522567
2000,republican,George W. Bush,3/16/2000,34,236,TRUE,46.81805133
2000,republican,George W. Bush,3/19/2000,33,233,TRUE,46.062167
2000,republican,George W. Bush,3/21/2000,33,231,TRUE,46.557907
2000,republican,George W. Bush,3/23/2000,33,229,TRUE,46.24462625
2000,republican,George W. Bush,3/24/2000,33,228,TRUE,46.19325367
2000,republican,George W. Bush,4/2/2000,31,219,TRUE,45.692507
2000,republican,George W. Bush,4/4/2000,31,217,TRUE,45.676859
2000,republican,George W. Bush,4/5/2000,31,216,TRUE,46.006526
2000,republican,George W. Bush,4/6/2000,31,215,TRUE,45.845684
2000,republican,George W. Bush,4/7/2000,31,214,TRUE,45.982295
2000,republican,George W. Bush,4/9/2000,30,212,TRUE,46.0142352
2000,republican,George W. Bush,4/14/2000,30,207,TRUE,45.73504367
2000,republican,George W. Bush,4/17/2000,29,204,TRUE,46.196683
2000,republican,George W. Bush,4/18/2000,29,203,TRUE,45.65637711
2000,republican,George W. Bush,4/27/2000,28,194,TRUE,44.104784
2000,republican,George W. Bush,4/30/2000,27,191,TRUE,44.170235
2000,republican,George W. Bush,5/1/2000,27,190,TRUE,44.33104467
2000,republican,George W. Bush,5/7/2000,26,184,TRUE,45.26467933
2000,republican,George W. Bush,5/10/2000,26,181,TRUE,45.204433
2000,republican,George W. Bush,5/11/2000,26,180,TRUE,44.969285
2000,republican,George W. Bush,5/13/2000,25,178,TRUE,45.374846
2000,republican,George W. Bush,5/16/2000,25,175,TRUE,45.87209713
2000,republican,George W. Bush,5/24/2000,24,167,TRUE,45.727334
2000,republican,George W. Bush,5/25/2000,24,166,TRUE,45.70421163
2000,republican,George W. Bush,6/2/2000,23,158,TRUE,45.76988767
2000,republican,George W. Bush,6/5/2000,22,155,TRUE,45.80929
